294,7206.4138,9641.4216,2.7336
295,9164.8114,3309.6377,3.7479
296,9736.8676,6271.6785,2.4010
297,2093.3792,2614.7583,6.9445
298,5841.8212,7555.6084,7.6424
299,973.9966,50.6442,3.2618
300,2442.6903,9492.2550,4.9946
301,7086.6215,4456.6212,5.0651
302,7107.3365,664.3068,7.3343
303,2938.1119,7096.8911,4.7982
304,1341.9806,4303.3049,4.4755
305,3268.1593,3468.1163,7.4542
306,6321.3599,3204.9839,4.0987
307,7878.0125,5298.3631,6.4520
308,4482.9706,1140.1843,4.2520
309,1863.4692,2114.1809,4.2976
310,4376.6354,4556.8712,3.8406
311,8815.0967,1643.4927,7.8516
312,3331.8988,8750.8292,8.4495
313,369.9733,1688.9411,5.8367
314,4590.2419,3030.9217,9.7097
315,8451.9320,6299.0811,3.8310
316,5623.2598,2620.4409,6.7154
317,9066.2662,498.4534,2.4840
318,5124.0308,4981.4240,3.5101
319,8737.4038,6844.8932,5.4129
320,2401.4210,1221.5286,9.5141
321,5557.6932,36.6253,1.9932
322,3170.5865,3368.5241,9.8690
323,1447.7866,3738.4974,2.3890
324,6821.8777,8328.7393,5.1169
325,6499.2738,6780.6713,1.7860
326,9644.7861,2403.9311,4.1444
327,5995.2822,1470.1973,4.5930
328,7644.1415,6594.2281,9.0763
329,433.1850,5331.6319,6.2367
330,5336.4094,7733.0529,7.3361
331,4796.5050,3290.7461,7.3691
332,5900.0932,6461.3326,1.4007
333,5754.5106,7909.1192,4.7654
334,7297.8691,4730.9969,3.2612
335,1872.1493,1230.2707,9.3638
336,2745.5105,875.0567,2.5274
337,6239.3127,6870.3390,3.8506
338,231.5683,4514.4804,9.7854
339,9205.2478,4947.6654,5.5838
340,5023.8205,284.0749,3.5436
341,2063.9219,5080.5798,6.5053
342,9140.6485,980.6731,3.3205
343,9585.8993,6735.1837,1.4387
344,3769.6475,4033.0527,5.6966
345,6282.1351,5905.2020,6.8038
346,5575.2939,8650.7125,7.5914
347,7272.3839,4890.0252,4.7747
348,439.6712,5121.5935,8.8377
349,201.1866,4326.8413,4.2906
350,5294.3340,9350.6619,4.5463
351,8120.5344,1414.5838,9.1188
352,4237.4808,555.2323,1.0014
353,6815.7599,141.1316,7.0630
354,7303.1582,3910.7792,1.6928
355,2521.5533,192.9142,7.0075
356,8970.2192,5768.2081,5.7931
357,6293.9418,3040.5920,1.1941
358,488.0034,3480.2632,5.8036
359,9196.5454,3681.4499,9.6977
360,2852.7528,8975.7839,9.1133
361,6793.0351,7096.3183,1.3865
362,5813.8973,1333.7992,1.8862
363,5815.4325,8149.5591,2.0132
364,2552.1514,5452.7172,5.5329
365,3321.9230,7974.2705,5.7065
366,9996.8965,6944.4897,1.8979
367,5322.5826,3238.4316,4.6344
368,5538.2940,3726.4349,7.7667
369,875.5988,2922.9803,2.0800
370,539.7450,5775.7331,1.1582
371,9554.5530,2568.7682,7.5449
372,9983.9449,8382.6655,8.7453
373,968.5690,4198.0980,7.0799
374,2094.3247,6750.2494,2.9873
375,7130.8596,72.1724,1.1642
376,2360.3087,69.0689,7.4142
377,3357.9660,5391.6515,1.3288
378,7396.2153,929.9455,4.6826
379,4914.7278,1805.5443,7.3133
380,6114.6902,2345.2893,3.5114
381,6290.4365,1899.8423,5.8233
382,3562.5011,1883.7872,4.3677
383,2168.3649,2852.3562,8.1460
384,8923.7878,4946.6809,5.2212
385,1131.9278,2077.5405,5.2862
386,1314.3384,4437.8492,5.3484
387,8441.2388,7795.8152,1.2008
388,8806.5706,5192.0305,2.0378
389,2898.3375,106.7583,3.6628
390,9913.0846,6221.4485,5.7735
391,2703.5648,2511.8850,7.4834
392,8062.8133,6074.3861,9.1788
393,1804.7273,8242.7510,2.7459
394,9744.7393,7166.5388,7.1979
395,4435.0007,8298.4666,9.0677
396,9197.4345,9612.8050,4.0618
397,4028.9371,8054.0438,2.0780
398,4252.0913,6860.6144,6.7509
399,5405.1910,9758.9519,6.8469
400,8363.8350,9672.0364,3.4462
401,3667.7683,2375.6012,5.7069
402,871.5438,438.4145,2.1739
403,9959.1066,2243.1417,9.5924
404,1899.0254,1987.8810,7.0422
405,8785.6252,6422.8817,5.5109
406,7749.7654,5620.3162,5.1624
407,1151.7548,9649.2533,3.4110
408,2349.5594,3901.3446,9.5856
409,8739.3945,9306.5357,9.3686
410,5235.9879,7670.3707,9.0735
411,7954.0297,1338.1389,2.2115
412,3183.9565,2209.6828,2.6061
413,4488.2694,2168.7893,4.6249
414,4035.3333,4067.8147,6.4140
415,748.9360,2853.4399,3.1946
416,5761.0054,603.2053,8.2529
417,385.8797,1754.9601,7.9372
418,3064.7977,4104.5195,2.4484
419,2604.3302,2843.9141,1.8243
420,1902.8145,8079.9020,8.7276
421,873.3352,6033.9317,9.9320
422,2219.4572,9217.8882,2.9207
423,4003.9937,3706.1576,4.8726
424,8031.6718,7741.4909,8.5336
425,4047.2310,8490.4270,2.1017
426,6485.6719,4251.4323,2.6446
427,4544.4290,4637.3120,4.2241
428,2252.4394,7702.1097,7.9181
429,3861.7943,306.4399,1.4777
430,4777.6850,2209.2544,8.7496
431,3363.9463,3082.5896,5.1801
432,3288.3466,5302.0468,4.4762
433,5422.4296,9306.0405,7.8117
434,9725.3020,7337.7123,5.7791
435,8095.9891,1384.9434,4.4205
436,9320.1160,7870.6153,8.2468
437,1147.4483,2415.0443,3.4203
438,4729.7407,4667.4837,1.3522
439,2416.5526,8529.2780,1.6280
440,2947.2786,3306.9630,3.6164
441,1557.9065,6670.9094,6.3907
442,6202.4661,9959.2560,2.1625
443,64.9138,5381.6856,1.5380
444,7633.5192,5106.9876,8.1419
445,2943.6155,3202.9766,9.3884
446,6744.1388,2523.0927,7.4719
447,4796.0944,3670.5410,9.6455
448,7485.3620,8400.2817,4.8462
449,7876.7394,816.8342,3.5225
450,8574.5567,3764.1128,6.4988
451,1481.6284,5322.0193,3.5026
452,7471.2897,1524.4853,3.4660
453,8762.9979,1589.3991,8.3095
454,9360.7466,9222.9183,3.9058
455,7296.2076,2166.5338,6.7884
456,6616.6119,8910.6726,9.0592
457,3807.6316,3706.7670,3.3627
458,3413.6956,1192.1290,1.9230
459,7687.2433,9068.8684,2.6581
460,490.0690,7643.4251,6.0458
461,6599.8577,9125.0535,1.8356
462,9380.5558,6596.3432,3.2077
463,2120.5098,5359.3411,4.6381
464,242.1494,4720.0877,3.9388
465,3470.7766,2016.2952,5.8886
466,9902.3804,8632.9071,4.9082
467,8857.0769,2440.5387,8.2443
468,1482.3144,5854.2343,9.3173
469,2507.8335,3541.4776,8.4792
470,4350.1869,4031.5466,6.3583
471,9956.6530,631.4043,5.5709
472,885.1385,11.9601,2.5076
473,3338.1093,2132.4699,7.3310
474,7380.4792,2374.6193,2.5791
475,645.7674,5845.3959,4.3937
476,6077.5895,5747.7763,3.1633
477,420.0842,4604.8532,5.3598
478,8469.3458,6087.1676,1.6286
479,7710.7364,8595.0011,4.8160
480,6020.9954,2945.1879,8.4444
481,1974.6795,2901.8410,9.0126
482,7053.4171,3786.9795,9.0234
483,8728.4978,7125.0887,1.9426
484,5762.9197,4505.5679,4.0798
485,7517.4292,5151.3353,9.3406
486,1288.2340,1228.9248,5.5136
487,3691.9459,1649.0090,9.6580
488,8536.1965,118.3548,6.1364
489,9234.6815,7829.0912,4.8719
490,3474.6441,3850.0866,7.5226
491,1746.1533,5824.7661,1.1343
492,649.0668,2878.1832,4.5425
493,9563.9403,1606.6810,1.9551
494,611.2838,7369.6007,6.0101
495,4033.2465,4887.0299,1.6463
496,3300.6051,6175.2639,2.7524
497,8315.7400,9867.2098,4.2365
498,7935.7281,8403.4064,4.3430
499,3642.8838,7638.0879,2.3892
500,7945.0406,1112.7320,5.8543
501,5192.3853,2858.8852,2.0966
502,5341.5709,3507.9520,4.6869
503,9277.7360,3071.8923,6.1329
504,338.9899,3683.1761,3.7656
505,5905.8116,7716.4226,8.1639
506,6623.9687,1017.0276,4.7216
507,8571.0506,9332.7676,4.6021
508,2167.1415,7268.4958,3.1652
509,5881.5872,911.3796,1.0395
510,7425.1240,8856.4202,2.0409
511,2818.7474,4048.8054,4.6139
512,4037.1369,9390.3763,7.7711
513,8133.7096,8668.1124,1.5358
514,3836.9632,9007.1022,4.8506
515,6909.8176,4912.9138,2.7954
516,4869.7019,1536.8825,3.7107
517,9004.8501,107.9330,3.1102
518,3007.2082,2275.0745,9.6519
519,5412.9726,8156.6617,1.4721
520,5456.8249,5581.7857,9.4429
521,6613.4092,8400.5331,4.0868
522,628.8787,2437.6700,3.5382
523,8152.3002,571.3796,2.3395
524,8747.6140,4408.3428,1.4459
525,3026.1039,1318.1604,5.8675
526,5021.0163,6187.8622,7.2507
527,8032.9564,5192.7124,7.3478
528,377.6642,8199.9206,9.3954
529,9990.8677,3612.8932,7.7364
530,515.4508,9069.7181,3.7600
531,9896.4540,5683.1273,2.3205
532,3326.2627,6312.0060,4.5144
533,6146.4477,4464.3062,5.0286
534,7634.7450,3211.9201,8.9961
535,8130.1446,6238.0240,1.1825
536,3538.4579,1259.0404,6.7515
537,483.6538,9291.9968,2.4250
538,7536.7826,9669.6610,9.8049
539,6864.9859,9660.5287,4.0565
540,4349.8509,175.9794,3.2193
541,7416.5015,72.4335,8.3341
542,8883.6852,3398.6961,5.0149
543,2788.5388,9545.1438,9.0328
544,7264.7721,7179.8888,2.9235
545,6149.3481,5310.0334,8.5377
546,6352.0845,8848.4914,9.6708
547,2742.6831,9332.1451,9.0336
548,4325.9941,6868.9277,8.7363
549,4109.2257,3733.9136,8.4308
550,7505.3504,8083.7645,8.5892
551,9971.1933,5500.2659,8.6544
552,8120.1635,4383.9511,2.7132
553,2581.1397,7172.4899,2.3038
554,1506.4221,4437.2620,8.7657
555,3643.6247,586.6101,4.5448
556,2018.8512,6938.6947,3.5084
557,1653.1182,9681.3778,2.9073
558,579.3820,4007.3719,9.0894
559,9175.3068,8116.5976,3.4499
560,7431.7603,5621.9480,1.7253
561,5864.1932,5593.1413,6.6755
562,4369.0596,3713.3049,1.6211
563,6272.6221,6294.4446,8.0763
564,7721.3285,7800.8668,3.0699
565,6349.9236,1444.4914,3.5978
566,288.5522,3463.3427,9.8426
567,3075.6722,5116.4609,9.5559
568,5194.9373,5695.8429,4.1625
569,4183.1301,4871.1496,2.4674
570,6905.2366,2302.9099,7.5272
571,7711.1075,8167.1031,3.5610
572,4017.2443,2536.1627,6.9030
573,4707.3322,8808.7849,3.5680
574,2569.9100,6530.1133,1.5888
575,4869.7498,2880.0370,2.8888
576,7756.1998,3168.5892,6.0058
577,7581.3445,6244.2614,1.6106
578,7087.8669,1439.1987,6.7369
579,601.7613,5622.3289,2.1209
580,2232.2533,2527.5654,4.1936
581,9484.6933,238.6729,2.5439
582,2330.2746,4255.9172,4.8265
583,8889.1608,8963.2493,3.7544
584,1742.4917,1533.1593,9.6315
585,2396.6892,6402.9092,3.2235
586,4495.3783,4159.1090,6.0753
587,57.4099,1740.4535,2.6951
588,735.9025,8828.3203,3.9904
589,7110.2379,9430.0816,9.0505
590,8355.7229,1662.3349,2.3253
591,1904.1179,1147.0281,2.5401
592,3619.6160,3477.3028,6.3704
593,7871.2768,2366.4636,5.4373
594,931.7224,4108.9553,6.8172
595,522.2814,6505.6445,3.5798
596,2992.8773,1001.0228,7.3230
597,8632.0625,1058.4327,8.8894
598,515.5090,1794.3352,7.8349
599,3838.1542,8904.5731,7.3220
600,2783.1283,7260.2960,8.8181
601,4255.6678,9164.4139,9.8504
602,5966.8802,2784.0298,3.9800
603,1934.0098,655.3066,6.1098
604,6864.3887,1587.0290,9.8078
605,3327.9269,2109.3104,6.6629
606,6194.3744,5102.1877,7.5638
607,3219.9308,3734.2502,8.5164
608,1985.9407,4249.7592,1.1313
609,9580.2709,8087.9134,9.1455
610,6604.6827,871.0417,6.6797
611,5291.4294,5126.7095,5.9277
612,5125.2042,1093.5898,8.4333
613,8436.2818,3027.5996,9.0231
614,4113.8229,9891.9883,1.4514
615,3900.3194,3219.9152,3.3498
616,192.4604,9414.2896,7.9418
617,7485.6241,2634.2203,2.3026
618,5837.2206,4620.1610,6.1274
619,5983.1523,4200.4319,4.4065
620,5033.6570,805.1146,5.1904
621,1344.4577,6096.5439,9.8045
622,6819.6723,1221.7481,1.7887
623,5078.9167,9658.0299,4.5135
624,3993.4677,3771.8528,4.4163
625,4495.0476,7672.1722,7.3143
626,7105.9380,7864.6326,6.7871
627,4819.0161,5350.2567,9.1579
628,6266.3444,1187.4773,4.3161
629,1963.4319,7170.6296,8.0965
630,5748.4327,2204.2866,8.8211
631,404.4753,3548.7442,5.3079
632,187.2273,368.4165,6.4075
633,1063.5692,5447.3332,6.0997
634,4967.5106,9440.8009,9.4944
635,8763.4403,3935.8485,7.3994
636,5779.2853,1041.7865,5.4775
637,2209.4198,5860.8027,1.2928
638,1273.7746,2127.1471,2.3615
639,4958.2904,4090.5790,8.8151
640,2843.2381,9839.0117,1.7989
641,1533.3004,243.4870,4.9928
642,6319.9066,430.7143,5.3244
643,2328.2610,1494.2835,1.2270
644,7994.6453,6461.7941,9.7237
645,7432.8823,5225.2345,4.2660
646,4543.2916,1004.5197,5.2036
647,9518.3335,3213.9395,1.4783
648,9843.6321,4487.7141,3.3927
649,1356.4080,9446.0045,7.0742
650,39.8135,2289.2426,6.9293
651,927.5055,3822.5431,7.1485
652,5363.9418,142.4497,7.5361
653,168.7946,2470.7107,8.8810
654,420.9806,465.3560,5.6966
655,113.9675,7898.2383,1.3993
656,3742.8028,2441.5300,2.3034
657,8413.4247,1959.8635,5.1959
658,8944.8492,1803.4956,9.2349
659,1603.4209,3159.9036,8.7363
660,8352.5715,3199.7171,1.7966
661,4940.7338,4127.2226,5.2369
662,1772.3832,9491.1644,5.3651
663,9034.7468,9659.9591,7.5887
664,7791.3940,80.9397,8.0075
665,3009.8353,194.9072,6.1160
666,3453.5110,3937.7100,8.3133
667,4901.7065,2351.1347,1.0772
668,9563.8414,1295.9839,2.7004
669,8713.6905,2899.4047,5.5443
670,7309.5440,1251.9762,8.4240
671,8194.6402,6192.7101,3.1385
672,2902.2794,7965.0932,2.6806
673,7752.3683,6999.8401,2.3745
674,5073.1680,4791.2340,2.4474
675,2859.3237,7801.0693,2.6228
676,8543.7176,1254.5803,6.1667
677,6669.6416,6156.2868,8.2827
678,6755.4290,5720.1282,9.4491
679,8644.7120,4433.8187,3.0586
680,3693.8986,1743.3627,4.1854
681,1942.8022,9938.0029,9.7588
682,4318.9285,2840.2823,7.9274
683,6186.2192,592.6506,5.2273
684,7713.4689,5665.8186,9.5394
685,9321.6584,8525.1423,7.5603
686,1124.7550,7068.8599,8.6894
687,6865.5617,3738.5015,5.2301
688,4957.5030,493.9305,1.3782
689,4345.4282,9138.6425,5.3687
690,6632.7581,2832.5410,6.9377
691,172.0643,4775.3433,6.8819
692,9904.0805,9094.2718,9.4381
693,7601.1899,5280.4909,9.9715
694,2298.1394,2993.9599,6.0708
695,1786.3230,2315.6182,4.7434
696,9075.5758,3440.3733,2.1054
697,7619.4090,305.9350,5.4700
698,2319.5289,5263.4380,5.9146
699,2739.7770,9608.8662,5.1393
700,7593.8439,6241.6243,7.6886
701,4191.2734,6413.6886,2.9864
702,726.7058,6317.7691,2.1713
703,102.4205,3918.9590,6.9237
704,70.7858,6217.0984,9.6183
705,5704.9697,8003.4214,2.7023
706,9864.2959,7078.9972,5.7987
707,1092.4819,4698.4062,6.0740
708,6059.1694,7017.9351,1.8111
709,1519.7874,9757.7121,1.4591
710,6119.0478,7351.5560,7.0765
711,3550.8493,1542.8295,3.8489
712,5757.9940,2269.5353,9.5349
713,7059.4105,2371.9558,4.0619
714,3641.3180,2442.7416,9.6573
715,3217.1852,8147.7113,7.8604
716,5108.6708,8012.0072,5.2315
717,440.5296,9104.4891,9.4601
718,6078.3234,5163.6584,6.7762
719,6979.5551,6683.4458,6.5581
720,7489.6530,2802.4936,4.1745
721,4241.3752,6353.3429,5.5631
722,7406.7859,2111.3369,7.6057
723,6889.9658,9170.7474,9.7404
724,292.1046,2812.0654,2.9389
725,9911.3418,6029.2506,1.2718
726,7534.0004,1137.9214,8.4826
727,2235.6563,1578.4510,7.6767
728,1635.7184,7656.7743,3.3240
729,8053.7155,4636.3294,9.3391
730,4229.4248,2125.9824,2.8613
731,7756.6902,6367.3576,8.5793
732,2826.7850,3774.1435,1.4795
733,166.4151,664.1093,9.7332
734,9878.0010,956.2138,3.2641
735,2032.3286,867.5556,8.6904
736,2334.3675,8401.5561,9.7145
737,648.4136,637.2124,2.1351
738,8066.9487,2272.9307,9.0262
739,649.1422,326.6462,4.1989
740,9914.7816,4556.0711,6.1123
741,1982.9145,2312.7612,2.8429
742,404.3904,5139.5462,6.2397
743,937.2031,5305.9613,6.8374
744,640.7632,5183.9623,7.6979
